,aff_no,age,Act1,Act2,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,roomate,famrel,freetime,goout,Dalc,Walc,health,absences,hindi_mrk(10),eng_mrk(10),socil_mrk(10),sci_mrk(10),skt_mrk(10),math_mrk(10),perc(total_avg),site_sel,G1_11F,G2 _11S,G3_12,SugSite,NewSite
346,530517.0,18.0,4.0,3.0,1.0,3.0,0.0,0,0,0,,,,,,5.0,3.0,2.0,1.0,2.0,4.0,9.0,70.0,63.0,59.0,25.0,56.0,62.0,55.83333333,0,70.89,71.98,70.89,0,0
347,530518.0,18.0,4.0,3.0,1.0,3.0,0.0,0,1,1,,,,,,5.0,4.0,5.0,2.0,3.0,5.0,0.0,63.0,16.0,15.0,24.0,62.0,62.0,40.33333333,0,63.0,60.0,63.0,0,0
348,530519.0,17.0,4.0,3.0,1.0,3.0,0.0,0,1,1,,,,,,4.0,4.0,3.0,1.0,3.0,4.0,0.0,83.0,82.0,7.0,31.0,92.0,38.0,55.5,0,63.0,62.0,63.0,0,0
349,530520.0,18.0,3.0,2.0,2.0,1.0,1.0,0,1,0,,,,,,2.0,5.0,5.0,5.0,5.0,5.0,10.0,85.0,83.0,69.0,67.0,29.0,11.0,57.33333333,0,50.0,37.0,50.0,1,Sci&Tech
350,530521.0,19.0,1.0,1.0,3.0,2.0,3.0,0,0,0,,,,,,5.0,4.0,4.0,3.0,3.0,2.0,8.0,96.0,95.0,83.0,39.0,71.0,85.0,78.16666667,2,75.2,73.2,75.2,0,2
351,530522.0,17.0,3.0,3.0,2.0,2.0,0.0,0,1,1,,,,,,4.0,5.0,4.0,2.0,3.0,3.0,2.0,96.0,91.0,50.0,91.0,43.0,17.0,64.66666667,1,54.4,61.12,54.4,1,Arts
352,530523.0,18.0,1.0,3.0,1.0,1.0,1.0,0,0,0,,,,,,4.0,3.0,3.0,2.0,3.0,3.0,7.0,19.0,98.0,61.0,86.0,87.0,51.0,67.0,1,40.89,45.83,40.89,1,Comm&Mgmt
353,530524.0,19.0,1.0,1.0,3.0,1.0,1.0,0,1,0,,,,,,4.0,4.0,4.0,3.0,3.0,5.0,4.0,90.0,31.0,72.0,57.0,53.0,55.0,59.66666667,1,80.0,70.0,80.0,0,1
354,530525.0,17.0,4.0,3.0,2.0,2.0,0.0,0,1,1,,,,,,4.0,5.0,5.0,1.0,3.0,2.0,4.0,57.0,57.0,62.0,36.0,86.0,46.0,57.33333333,0,74.0,60.0,74.0,0,0
355,530526.0,18.0,3.0,3.0,1.0,2.0,0.0,0,1,0,,,,,,5.0,3.0,4.0,1.0,1.0,5.0,0.0,38.0,49.0,38.0,64.0,21.0,91.0,50.16666667,0,60.4,66.6,60.4,0,0
356,530527.0,17.0,4.0,4.0,2.0,2.0,0.0,0,1,1,,,,,,4.0,3.0,3.0,1.0,2.0,5.0,4.0,63.0,40.0,93.0,86.0,86.0,8.0,62.66666667,1,63.0,71.4,63.0,0,1
357,530528.0,17.0,3.0,2.0,2.0,2.0,0.0,0,0,0,,,,,,1.0,2.0,3.0,1.0,2.0,5.0,2.0,86.0,75.0,86.0,44.0,91.0,96.0,79.66666667,2,68.0,76.0,68.0,0,2
358,530529.0,18.0,1.0,1.0,2.0,1.0,0.0,0,0,0,,,,,,3.0,3.0,2.0,1.0,2.0,3.0,4.0,16.0,44.0,26.0,94.0,57.0,85.0,53.66666667,0,74.0,62.0,74.0,0,0
359,530530.0,18.0,1.0,1.0,2.0,3.0,0.0,0,0,0,,,,,,5.0,3.0,2.0,1.0,1.0,4.0,0.0,34.0,79.0,63.0,59.0,69.0,92.0,66.0,1,52.6,65.58,52.6,1,Sci&Tech
360,530531.0,18.0,1.0,4.0,3.0,2.0,0.0,0,0,0,,,,,,4.0,3.0,4.0,1.0,4.0,5.0,0.0,44.0,50.0,94.0,36.0,77.0,89.0,65.0,1,74.0,70.0,74.0,0,1
361,530532.0,18.0,1.0,1.0,2.0,2.0,1.0,0,0,0,,,,,,4.0,4.0,3.0,2.0,3.0,5.0,2.0,82.0,36.0,31.0,13.0,77.0,7.0,41.0,0,84.2,73.4,84.2,0,0
362,530533.0,18.0,3.0,3.0,2.0,2.0,0.0,0,1,0,,,,,,4.0,3.0,2.0,1.0,3.0,3.0,0.0,49.0,27.0,83.0,9.0,68.0,24.0,43.33333333,0,44.0,64.2,86.5,1,Arts
363,530534.0,17.0,4.0,4.0,1.0,2.0,0.0,0,1,1,,,,,,2.0,3.0,4.0,1.0,1.0,1.0,0.0,36.0,93.0,54.0,72.0,98.0,44.0,66.16666667,1,61.0,70.0,61.0,0,1
364,530535.0,17.0,1.0,2.0,2.0,2.0,0.0,0,0,0,,,,,,3.0,2.0,2.0,1.0,2.0,3.0,0.0,28.0,12.0,87.0,71.0,15.0,57.0,45.0,0,80.0,73.0,80.0,0,0
365,530536.0,18.0,1.0,3.0,2.0,2.0,0.0,0,1,1,,,,,,3.0,3.0,4.0,2.0,4.0,3.0,4.0,18.0,70.0,15.0,36.0,18.0,21.0,84.0,2,54.0,47.0,54.0,1,Comm&Mgmt
366,530537.0,18.0,4.0,4.0,2.0,3.0,0.0,0,0,1,,,,,,4.0,2.0,2.0,2.0,2.0,5.0,0.0,49.0,14.0,62.0,10.0,19.0,8.0,84.0,2,83.0,74.0,83.0,0,2
367,530538.0,17.0,1.0,1.0,3.0,1.0,1.0,0,1,1,,,,,,5.0,2.0,1.0,1.0,2.0,1.0,0.0,53.0,45.0,40.0,7.0,28.0,56.0,38.16666667,0,80.92,78.5,80.92,0,0
368,530539.0,18.0,2.0,3.0,2.0,1.0,0.0,0,1,1,,,,,,5.0,2.0,3.0,1.0,2.0,4.0,0.0,26.0,45.0,9.0,79.0,37.0,80.0,46.0,0,69.7,47.0,69.7,0,0
369,530540.0,18.0,4.0,4.0,3.0,2.0,0.0,0,1,1,,,,,,3.0,2.0,2.0,4.0,2.0,5.0,10.0,41.0,98.0,56.0,74.0,69.0,42.0,63.33333333,1,73.0,73.0,73.0,0,1
370,530541.0,19.0,3.0,2.0,2.0,2.0,2.0,0,0,0,,,,,,3.0,2.0,2.0,1.0,1.0,3.0,4.0,34.0,10.0,24.0,10.0,19.0,70.0,84.0,2,82.0,61.0,82.0,0,2
371,530542.0,18.0,1.0,2.0,3.0,1.0,0.0,0,1,1,,,,,,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,60.0,18.0,24.0,19.0,31.0,84.0,2,75.0,70.29,75.0,0,2
372,530543.0,17.0,2.0,2.0,1.0,3.0,0.0,0,0,0,,,,,,3.0,4.0,3.0,1.0,1.0,3.0,8.0,65.0,38.0,42.0,57.0,76.0,77.0,59.16666667,1,42.0,67.0,84.86,1,Sci&Tech
373,530544.0,17.0,1.0,2.0,1.0,1.0,0.0,0,0,0,,,,,,3.0,5.0,5.0,1.0,3.0,1.0,14.0,36.0,77.0,58.0,58.0,76.0,96.0,66.83333333,1,64.6,83.83,64.6,0,1
374,530545.0,18.0,4.0,4.0,2.0,3.0,0.0,0,0,0,,,,,,5.0,4.0,4.0,1.0,1.0,1.0,0.0,40.0,38.0,19.0,6.0,53.0,57.0,35.5,0,56.6,64.8,56.6,1,Arts
375,530546.0,18.0,1.0,1.0,4.0,3.0,0.0,0,0,0,,,,,,4.0,3.0,2.0,1.0,2.0,4.0,2.0,59.0,72.0,22.0,93.0,67.0,56.0,61.5,1,59.0,62.0,59.0,1,Comm&Mgmt
376,530547.0,20.0,4.0,2.0,2.0,3.0,2.0,0,1,1,,,,,,5.0,4.0,3.0,1.0,1.0,3.0,4.0,80.0,67.0,52.0,53.0,78.0,69.0,66.5,1,66.5,70.4,66.5,0,1
377,530548.0,18.0,4.0,4.0,1.0,2.0,0.0,0,0,1,,,,,,5.0,4.0,3.0,3.0,4.0,2.0,4.0,43.0,62.0,64.0,37.0,73.0,90.0,61.5,1,64.0,80.0,64.0,0,1
378,530549.0,18.0,3.0,3.0,1.0,2.0,0.0,0,0,1,,,,,,4.0,1.0,3.0,1.0,2.0,1.0,0.0,61.0,5.0,71.0,72.0,56.0,30.0,49.16666667,0,84.0,90.9,84.0,0,0
379,530550.0,17.0,3.0,1.0,1.0,2.0,0.0,0,1,1,,,,,,4.0,5.0,4.0,2.0,3.0,1.0,17.0,63.0,94.0,14.0,59.0,66.0,75.0,61.83333333,1,69.0,62.0,69.0,0,1
380,530551.0,18.0,4.0,4.0,1.0,2.0,0.0,0,0,1,,,,,,3.0,2.0,4.0,1.0,4.0,2.0,4.0,21.0,49.0,48.0,51.0,70.0,4.0,40.5,0,69.0,62.0,69.0,0,0
381,530552.0,18.0,2.0,1.0,2.0,1.0,0.0,0,0,0,,,,,,4.0,4.0,3.0,1.0,3.0,5.0,5.0,80.0,17.0,19.0,6.0,72.0,88.0,47.0,0,81.7,63.0,81.7,0,0
382,530553.0,17.0,2.0,3.0,2.0,2.0,0.0,0,0,0,,,,,,4.0,4.0,3.0,1.0,1.0,3.0,2.0,70.0,31.0,60.0,21.0,54.0,76.0,52.0,0,63.0,67.0,63.0,0,0
383,530554.0,19.0,1.0,1.0,2.0,1.0,1.0,0,0,0,,,,,,4.0,3.0,2.0,1.0,3.0,5.0,0.0,5.0,22.0,48.0,33.0,32.0,70.0,35.0,0,40.0,79.0,84.0,1,Sci&Tech
384,530555.0,18.0,4.0,2.0,2.0,1.0,1.0,0,0,1,,,,,,5.0,4.0,3.0,4.0,3.0,3.0,14.0,13.0,88.0,92.0,25.0,83.0,98.0,66.5,1,70.0,63.0,70.0,0,1
385,530556.0,18.0,2.0,2.0,2.0,3.0,0.0,0,0,1,,,,,,5.0,3.0,3.0,1.0,3.0,4.0,2.0,20.0,45.0,59.0,73.0,62.0,90.0,58.16666667,0,83.84,89.83,83.84,0,0
386,530557.0,18.0,4.0,4.0,3.0,1.0,0.0,0,1,1,,,,,,4.0,4.0,3.0,2.0,2.0,5.0,7.0,32.0,89.0,91.0,20.0,76.0,58.0,61.0,1,62.0,63.0,62.0,0,1
387,530558.0,19.0,2.0,3.0,1.0,3.0,1.0,0,0,0,,,,,,5.0,4.0,2.0,1.0,2.0,5.0,0.0,7.0,16.0,28.0,17.0,96.0,82.0,41.0,0,59.6,51.0,59.6,1,Arts
388,530559.0,18.0,3.0,1.0,1.0,2.0,0.0,0,1,1,,,,,,4.0,3.0,4.0,1.0,1.0,1.0,0.0,25.0,15.0,46.0,25.0,10.0,22.0,84.0,2,66.0,62.0,66.0,0,2
389,530560.0,18.0,1.0,1.0,2.0,2.0,1.0,0,0,0,,,,,,1.0,1.0,1.0,1.0,1.0,5.0,0.0,65.0,70.0,58.0,4.0,67.0,78.0,57.0,0,84.0,75.0,84.0,0,0
390,530561.0,20.0,2.0,2.0,1.0,2.0,2.0,0,1,1,,,,,,5.0,5.0,4.0,4.0,5.0,4.0,11.0,16.0,30.0,79.0,51.0,60.0,93.0,54.83333333,0,85.0,90.0,85.0,0,0
391,530562.0,17.0,3.0,1.0,2.0,1.0,0.0,0,0,0,,,,,,2.0,4.0,5.0,3.0,4.0,2.0,3.0,52.0,82.0,33.0,92.0,31.0,72.0,60.33333333,1,52.0,57.0,52.0,1,Comm&Mgmt
392,530563.0,21.0,1.0,1.0,1.0,1.0,3.0,0,0,0,,,,,,5.0,5.0,3.0,3.0,3.0,3.0,3.0,87.0,13.0,24.0,82.0,47.0,16.0,44.83333333,0,60.23,69.0,60.23,0,0
393,530564.0,18.0,3.0,2.0,3.0,1.0,0.0,0,0,0,,,,,,4.0,4.0,1.0,3.0,4.0,5.0,0.0,12.0,77.0,94.0,38.0,15.0,75.0,51.83333333,0,52.0,62.0,52.0,1,Sci&Tech
394,530565.0,19.0,1.0,1.0,1.0,1.0,0.0,0,0,0,,,,,,3.0,2.0,3.0,3.0,3.0,5.0,5.0,16.0,1.0,79.0,84.0,60.0,78.0,53.0,0,58.0,62.0,58.0,1,Arts
